visitor_id,traffic_source,device,visit,product_view,add_to_cart,purchase,order_value
114325,Organic Search,Mobile,1,0,0,0,
114326,Referral,Desktop,1,1,0,0,
114327,Paid Social,Mobile,1,0,0,0,
114328,Organic Search,Tablet,1,0,0,0,
114329,Organic Search,Mobile,1,1,0,0,
114330,Paid Social,Mobile,1,1,1,0,
114331,Referral,Mobile,1,1,0,0,
114332,Direct,Mobile,1,1,1,0,
114333,Direct,Mobile,1,1,0,0,
114334,Direct,Mobile,1,1,0,0,
114335,Paid Social,Desktop,1,1,1,1,24.3
114336,Paid Social,Mobile,1,0,0,0,
114337,Paid Social,Desktop,1,0,0,0,
114338,Paid Social,Desktop,1,0,0,0,
114339,Paid Social,Mobile,1,0,0,0,
114340,Email,Desktop,1,0,0,0,
114341,Email,Mobile,1,0,0,0,
114342,Direct,Desktop,1,1,0,0,
114343,Direct,Desktop,1,1,0,0,
114344,Paid Social,Desktop,1,0,0,0,
114345,Organic Search,Mobile,1,1,0,0,
114346,Paid Social,Mobile,1,0,0,0,
114347,Email,Tablet,1,1,0,0,
114348,Organic Search,Desktop,1,0,0,0,
114349,Direct,Mobile,1,0,0,0,
114350,Referral,Mobile,1,1,0,0,
114351,Paid Social,Desktop,1,0,0,0,
114352,Email,Mobile,1,1,0,0,
114353,Direct,Desktop,1,0,0,0,
114354,Paid Social,Desktop,1,1,0,0,
114355,Paid Social,Mobile,1,0,0,0,
114356,Direct,Desktop,1,1,0,0,
114357,Paid Social,Mobile,1,0,0,0,
114358,Paid Social,Desktop,1,0,0,0,
114359,Organic Search,Desktop,1,1,0,0,
114360,Organic Search,Mobile,1,0,0,0,
114361,Paid Social,Desktop,1,0,0,0,
114362,Organic Search,Desktop,1,1,1,1,38.17
114363,Paid Social,Desktop,1,1,0,0,
114364,Direct,Desktop,1,0,0,0,
114365,Organic Search,Mobile,1,1,0,0,
114366,Email,Tablet,1,0,0,0,
114367,Paid Social,Desktop,1,1,0,0,
114368,Paid Social,Mobile,1,1,0,0,
114369,Email,Mobile,1,1,1,1,39.27
114370,Organic Search,Desktop,1,0,0,0,
114371,Referral,Mobile,1,0,0,0,
114372,Organic Search,Mobile,1,1,0,0,
114373,Referral,Desktop,1,1,0,0,
114374,Email,Mobile,1,1,0,0,
114375,Direct,Desktop,1,1,0,0,
114376,Email,Desktop,1,1,0,0,
114377,Paid Social,Mobile,1,1,0,0,
114378,Organic Search,Desktop,1,1,0,0,
114379,Organic Search,Desktop,1,0,0,0,
114380,Organic Search,Mobile,1,1,1,0,
114381,Referral,Desktop,1,1,1,1,46.22
114382,Paid Social,Mobile,1,0,0,0,
114383,Paid Social,Mobile,1,0,0,0,
114384,Organic Search,Desktop,1,1,0,0,
114385,Paid Social,Mobile,1,1,1,0,
114386,Email,Tablet,1,1,0,0,
114387,Organic Search,Desktop,1,1,0,0,
114388,Organic Search,Mobile,1,1,0,0,
114389,Direct,Mobile,1,1,1,0,
114390,Organic Search,Desktop,1,1,0,0,
114391,Direct,Desktop,1,1,1,1,17.35
114392,Paid Social,Mobile,1,0,0,0,
114393,Organic Search,Desktop,1,1,0,0,
114394,Organic Search,Desktop,1,0,0,0,
114395,Organic Search,Tablet,1,1,1,0,
114396,Organic Search,Desktop,1,1,0,0,
114397,Email,Desktop,1,1,0,0,
114398,Organic Search,Desktop,1,0,0,0,
114399,Organic Search,Mobile,1,1,1,0,
114400,Organic Search,Mobile,1,1,0,0,
114401,Paid Social,Desktop,1,0,0,0,
114402,Paid Social,Mobile,1,1,0,0,
114403,Referral,Desktop,1,1,0,0,
114404,Direct,Mobile,1,0,0,0,
114405,Organic Search,Mobile,1,1,1,0,
114406,Direct,Mobile,1,1,0,0,
114407,Direct,Mobile,1,0,0,0,
114408,Referral,Mobile,1,1,1,1,75.58
114409,Organic Search,Mobile,1,1,0,0,
114410,Organic Search,Desktop,1,1,0,0,
114411,Direct,Mobile,1,1,0,0,
114412,Direct,Mobile,1,1,1,0,
114413,Direct,Mobile,1,1,1,0,
114414,Referral,Desktop,1,0,0,0,
114415,Paid Social,Tablet,1,0,0,0,
114416,Paid Social,Desktop,1,1,0,0,
114417,Referral,Mobile,1,0,0,0,
114418,Paid Social,Tablet,1,1,0,0,
114419,Organic Search,Mobile,1,1,0,0,
114420,Referral,Mobile,1,1,1,0,
114421,Organic Search,Tablet,1,1,0,0,
114422,Direct,Desktop,1,0,0,0,
114423,Referral,Mobile,1,0,0,0,
114424,Paid Social,Mobile,1,0,0,0,
114425,Organic Search,Mobile,1,0,0,0,
114426,Organic Search,Mobile,1,0,0,0,
114427,Paid Social,Mobile,1,0,0,0,
114428,Referral,Mobile,1,1,0,0,
114429,Organic Search,Mobile,1,1,0,0,
114430,Organic Search,Desktop,1,1,1,1,35.58
114431,Organic Search,Desktop,1,0,0,0,
114432,Direct,Desktop,1,1,1,0,
114433,Direct,Mobile,1,0,0,0,
114434,Direct,Tablet,1,1,0,0,
114435,Organic Search,Desktop,1,0,0,0,
114436,Organic Search,Mobile,1,1,0,0,
114437,Organic Search,Desktop,1,1,0,0,
114438,Paid Social,Mobile,1,0,0,0,
114439,Direct,Mobile,1,0,0,0,
114440,Organic Search,Tablet,1,1,1,0,
114441,Organic Search,Mobile,1,1,0,0,
114442,Organic Search,Mobile,1,0,0,0,
114443,Direct,Mobile,1,1,1,0,
114444,Referral,Mobile,1,0,0,0,
114445,Paid Social,Mobile,1,0,0,0,
114446,Paid Social,Desktop,1,0,0,0,
114447,Referral,Mobile,1,1,0,0,
114448,Organic Search,Desktop,1,0,0,0,
114449,Organic Search,Tablet,1,1,0,0,
114450,Referral,Mobile,1,1,0,0,
114451,Direct,Mobile,1,1,1,0,
114452,Referral,Mobile,1,0,0,0,
114453,Direct,Desktop,1,1,0,0,
114454,Referral,Mobile,1,1,0,0,
114455,Email,Desktop,1,0,0,0,
114456,Direct,Mobile,1,1,1,0,
114457,Paid Social,Mobile,1,0,0,0,
114458,Organic Search,Desktop,1,0,0,0,
114459,Direct,Desktop,1,1,0,0,
114460,Paid Social,Desktop,1,0,0,0,
114461,Organic Search,Tablet,1,0,0,0,
114462,Email,Mobile,1,0,0,0,
114463,Organic Search,Mobile,1,0,0,0,
114464,Direct,Mobile,1,1,0,0,
114465,Paid Social,Mobile,1,1,0,0,
114466,Paid Social,Desktop,1,1,0,0,
114467,Direct,Mobile,1,1,0,0,
114468,Organic Search,Desktop,1,1,0,0,
114469,Paid Social,Mobile,1,0,0,0,
114470,Referral,Mobile,1,1,0,0,
114471,Direct,Mobile,1,1,1,0,
114472,Direct,Mobile,1,1,0,0,
114473,Direct,Desktop,1,1,1,0,
114474,Paid Social,Desktop,1,0,0,0,
114475,Paid Social,Desktop,1,0,0,0,
114476,Direct,Mobile,1,1,0,0,
114477,Organic Search,Desktop,1,1,0,0,
114478,Organic Search,Mobile,1,1,0,0,
114479,Referral,Desktop,1,1,1,0,
114480,Paid Social,Mobile,1,0,0,0,
114481,Organic Search,Desktop,1,1,0,0,
114482,Organic Search,Mobile,1,0,0,0,
114483,Organic Search,Desktop,1,1,0,0,
114484,Paid Social,Desktop,1,1,0,0,
114485,Paid Social,Mobile,1,1,0,0,
114486,Direct,Mobile,1,0,0,0,
114487,Paid Social,Desktop,1,1,1,0,
114488,Direct,Mobile,1,1,0,0,
114489,Organic Search,Mobile,1,0,0,0,
114490,Direct,Desktop,1,1,1,0,
114491,Organic Search,Mobile,1,1,0,0,
114492,Paid Social,Desktop,1,1,0,0,
114493,Paid Social,Mobile,1,0,0,0,
114494,Direct,Mobile,1,1,0,0,
114495,Organic Search,Tablet,1,0,0,0,
114496,Email,Mobile,1,1,0,0,
114497,Paid Social,Mobile,1,1,1,0,
114498,Organic Search,Desktop,1,1,0,0,
114499,Paid Social,Desktop,1,0,0,0,
114500,Email,Mobile,1,0,0,0,
114501,Organic Search,Mobile,1,1,1,0,
114502,Email,Desktop,1,1,0,0,
114503,Organic Search,Mobile,1,1,0,0,
114504,Email,Mobile,1,0,0,0,
114505,Direct,Mobile,1,0,0,0,
114506,Organic Search,Mobile,1,0,0,0,
114507,Paid Social,Mobile,1,1,1,1,17.99
114508,Organic Search,Mobile,1,1,0,0,
114509,Direct,Mobile,1,1,0,0,
114510,Organic Search,Desktop,1,1,0,0,
114511,Organic Search,Mobile,1,1,1,0,
114512,Referral,Desktop,1,0,0,0,
114513,Direct,Mobile,1,1,1,0,
114514,Organic Search,Desktop,1,1,1,0,
114515,Direct,Desktop,1,0,0,0,
114516,Email,Mobile,1,1,1,0,
114517,Paid Social,Mobile,1,1,1,0,
114518,Organic Search,Mobile,1,1,1,0,
114519,Email,Mobile,1,1,1,0,
114520,Referral,Mobile,1,0,0,0,
114521,Organic Search,Desktop,1,1,1,0,
114522,Organic Search,Desktop,1,0,0,0,
114523,Paid Social,Mobile,1,1,0,0,
114524,Paid Social,Mobile,1,0,0,0,
114525,Email,Mobile,1,0,0,0,
114526,Referral,Mobile,1,1,0,0,
114527,Email,Mobile,1,0,0,0,
114528,Paid Social,Mobile,1,0,0,0,
114529,Referral,Desktop,1,0,0,0,
114530,Organic Search,Mobile,1,1,1,0,
114531,Organic Search,Mobile,1,1,0,0,
114532,Organic Search,Desktop,1,0,0,0,
114533,Email,Desktop,1,1,1,1,71.04
114534,Direct,Mobile,1,0,0,0,
114535,Organic Search,Desktop,1,1,0,0,
114536,Direct,Desktop,1,0,0,0,
114537,Paid Social,Mobile,1,1,1,0,
114538,Referral,Mobile,1,0,0,0,
114539,Email,Tablet,1,0,0,0,
114540,Email,Mobile,1,1,1,0,
114541,Paid Social,Mobile,1,0,0,0,
114542,Direct,Desktop,1,1,1,1,36.12
114543,Organic Search,Desktop,1,1,0,0,
114544,Direct,Desktop,1,0,0,0,
114545,Paid Social,Mobile,1,1,0,0,
114546,Direct,Tablet,1,0,0,0,
114547,Paid Social,Desktop,1,0,0,0,
114548,Paid Social,Mobile,1,1,0,0,
114549,Organic Search,Desktop,1,0,0,0,
114550,Email,Mobile,1,0,0,0,
114551,Email,Mobile,1,0,0,0,
114552,Direct,Desktop,1,1,1,0,
114553,Referral,Desktop,1,1,0,0,
114554,Organic Search,Mobile,1,0,0,0,
114555,Paid Social,Mobile,1,1,1,0,
114556,Direct,Desktop,1,1,0,0,
114557,Organic Search,Mobile,1,1,0,0,
114558,Organic Search,Mobile,1,1,1,1,114.76
114559,Paid Social,Mobile,1,0,0,0,
114560,Referral,Mobile,1,0,0,0,
114561,Organic Search,Mobile,1,1,0,0,
114562,Paid Social,Mobile,1,0,0,0,
114563,Referral,Tablet,1,1,0,0,
114564,Direct,Desktop,1,0,0,0,
114565,Direct,Desktop,1,1,0,0,
114566,Direct,Mobile,1,1,1,0,
114567,Direct,Mobile,1,1,0,0,
114568,Paid Social,Mobile,1,0,0,0,
114569,Email,Desktop,1,0,0,0,
114570,Paid Social,Mobile,1,0,0,0,
114571,Referral,Mobile,1,0,0,0,
114572,Paid Social,Desktop,1,0,0,0,
114573,Organic Search,Mobile,1,1,0,0,
114574,Referral,Mobile,1,1,0,0,
114575,Referral,Desktop,1,0,0,0,
114576,Paid Social,Mobile,1,1,0,0,
114577,Paid Social,Mobile,1,1,1,0,
114578,Referral,Tablet,1,1,1,0,
114579,Organic Search,Tablet,1,1,0,0,
114580,Direct,Mobile,1,1,0,0,
114581,Referral,Desktop,1,0,0,0,
114582,Referral,Mobile,1,1,1,1,33.97
114583,Organic Search,Mobile,1,1,1,1,63.14
114584,Direct,Desktop,1,0,0,0,
114585,Direct,Tablet,1,1,0,0,
114586,Paid Social,Mobile,1,0,0,0,
114587,Paid Social,Mobile,1,1,0,0,
114588,Direct,Mobile,1,0,0,0,
114589,Organic Search,Mobile,1,1,0,0,
114590,Referral,Mobile,1,0,0,0,
114591,Direct,Mobile,1,1,0,0,
114592,Paid Social,Mobile,1,0,0,0,
114593,Paid Social,Mobile,1,0,0,0,
114594,Direct,Desktop,1,0,0,0,
114595,Paid Social,Mobile,1,0,0,0,
114596,Paid Social,Desktop,1,1,1,1,67.29
114597,Email,Desktop,1,1,1,1,92.79
114598,Paid Social,Desktop,1,0,0,0,
114599,Paid Social,Desktop,1,0,0,0,
114600,Email,Mobile,1,0,0,0,
114601,Direct,Desktop,1,1,0,0,
114602,Paid Social,Mobile,1,0,0,0,
114603,Organic Search,Mobile,1,1,0,0,
114604,Organic Search,Mobile,1,1,1,0,
114605,Organic Search,Desktop,1,1,0,0,
114606,Direct,Tablet,1,1,0,0,
114607,Direct,Mobile,1,0,0,0,
114608,Email,Mobile,1,0,0,0,
114609,Organic Search,Mobile,1,1,0,0,
114610,Email,Mobile,1,1,1,1,66.57
114611,Paid Social,Mobile,1,0,0,0,
114612,Organic Search,Desktop,1,1,0,0,
114613,Paid Social,Tablet,1,1,1,0,
114614,Paid Social,Desktop,1,0,0,0,
114615,Organic Search,Mobile,1,1,0,0,
114616,Direct,Desktop,1,1,1,0,
114617,Referral,Desktop,1,1,1,0,
114618,Paid Social,Mobile,1,1,1,0,
114619,Organic Search,Mobile,1,1,1,0,
114620,Organic Search,Mobile,1,1,0,0,
114621,Paid Social,Mobile,1,1,0,0,
114622,Paid Social,Mobile,1,0,0,0,
114623,Organic Search,Tablet,1,0,0,0,
114624,Email,Desktop,1,1,0,0,
114625,Paid Social,Mobile,1,1,1,0,
114626,Paid Social,Mobile,1,0,0,0,
114627,Direct,Mobile,1,1,0,0,
114628,Direct,Mobile,1,0,0,0,
114629,Paid Social,Mobile,1,0,0,0,
114630,Organic Search,Desktop,1,1,0,0,
114631,Paid Social,Mobile,1,0,0,0,
114632,Direct,Tablet,1,1,0,0,
114633,Direct,Mobile,1,1,1,0,
114634,Organic Search,Desktop,1,1,1,0,
114635,Paid Social,Mobile,1,1,1,0,
114636,Paid Social,Mobile,1,1,0,0,
114637,Direct,Desktop,1,1,0,0,
114638,Organic Search,Mobile,1,1,0,0,
114639,Referral,Desktop,1,1,0,0,
114640,Organic Search,Desktop,1,1,0,0,
114641,Direct,Tablet,1,1,0,0,
114642,Referral,Desktop,1,0,0,0,
114643,Organic Search,Mobile,1,1,1,0,
114644,Paid Social,Tablet,1,1,1,1,72.73
114645,Organic Search,Desktop,1,1,0,0,
114646,Direct,Mobile,1,1,0,0,
114647,Email,Desktop,1,0,0,0,
114648,Referral,Mobile,1,1,0,0,
114649,Direct,Desktop,1,1,1,0,
114650,Organic Search,Mobile,1,0,0,0,
114651,Organic Search,Mobile,1,0,0,0,
114652,Paid Social,Mobile,1,0,0,0,
114653,Direct,Mobile,1,0,0,0,
114654,Organic Search,Desktop,1,1,0,0,
114655,Paid Social,Desktop,1,0,0,0,
114656,Direct,Mobile,1,0,0,0,
114657,Organic Search,Mobile,1,1,1,1,37.51
114658,Paid Social,Desktop,1,1,1,0,
114659,Organic Search,Desktop,1,0,0,0,
114660,Paid Social,Mobile,1,0,0,0,
114661,Organic Search,Mobile,1,1,0,0,
114662,Organic Search,Mobile,1,1,0,0,
114663,Organic Search,Tablet,1,1,1,0,
114664,Organic Search,Mobile,1,1,0,0,
114665,Organic Search,Desktop,1,1,0,0,
114666,Referral,Tablet,1,1,0,0,
114667,Paid Social,Mobile,1,0,0,0,
114668,Organic Search,Mobile,1,1,1,0,
114669,Organic Search,Desktop,1,0,0,0,
114670,Email,Desktop,1,1,0,0,
114671,Paid Social,Desktop,1,1,0,0,
114672,Organic Search,Mobile,1,1,0,0,
114673,Referral,Desktop,1,1,1,1,76.57
114674,Email,Mobile,1,0,0,0,
114675,Organic Search,Mobile,1,0,0,0,
114676,Direct,Mobile,1,1,0,0,
114677,Direct,Desktop,1,1,0,0,
114678,Organic Search,Mobile,1,1,1,0,
114679,Paid Social,Desktop,1,0,0,0,
114680,Organic Search,Mobile,1,1,0,0,
114681,Email,Mobile,1,0,0,0,
114682,Organic Search,Mobile,1,1,0,0,
114683,Organic Search,Mobile,1,1,1,0,
114684,Paid Social,Mobile,1,0,0,0,
114685,Direct,Mobile,1,1,1,0,
114686,Email,Mobile,1,0,0,0,
114687,Paid Social,Desktop,1,1,1,0,
114688,Organic Search,Desktop,1,0,0,0,
114689,Email,Desktop,1,1,0,0,
114690,Paid Social,Mobile,1,0,0,0,
114691,Referral,Mobile,1,0,0,0,
114692,Organic Search,Mobile,1,0,0,0,
114693,Organic Search,Desktop,1,1,0,0,
114694,Direct,Mobile,1,1,1,0,
114695,Email,Mobile,1,0,0,0,
114696,Organic Search,Mobile,1,1,1,0,
114697,Organic Search,Tablet,1,0,0,0,
114698,Paid Social,Mobile,1,0,0,0,
114699,Direct,Mobile,1,0,0,0,
114700,Organic Search,Mobile,1,1,0,0,
114701,Organic Search,Mobile,1,0,0,0,
114702,Direct,Mobile,1,0,0,0,
114703,Email,Mobile,1,1,0,0,
114704,Referral,Desktop,1,1,1,0,
114705,Email,Mobile,1,1,0,0,
114706,Organic Search,Desktop,1,1,0,0,
114707,Paid Social,Desktop,1,1,0,0,
114708,Organic Search,Mobile,1,1,0,0,
114709,Direct,Desktop,1,1,0,0,
114710,Organic Search,Mobile,1,1,1,0,
114711,Direct,Desktop,1,0,0,0,
114712,Direct,Mobile,1,0,0,0,
114713,Organic Search,Mobile,1,1,1,0,
114714,Organic Search,Tablet,1,0,0,0,
114715,Referral,Desktop,1,0,0,0,
114716,Paid Social,Mobile,1,1,0,0,
114717,Direct,Mobile,1,1,0,0,
114718,Organic Search,Desktop,1,1,0,0,
114719,Referral,Mobile,1,0,0,0,
114720,Referral,Desktop,1,0,0,0,
114721,Organic Search,Tablet,1,1,0,0,
114722,Paid Social,Desktop,1,1,1,0,
114723,Email,Desktop,1,1,0,0,
114724,Direct,Mobile,1,0,0,0,
114725,Organic Search,Desktop,1,1,0,0,
114726,Direct,Desktop,1,0,0,0,
114727,Direct,Mobile,1,1,1,0,
114728,Organic Search,Desktop,1,1,0,0,
114729,Paid Social,Mobile,1,0,0,0,
114730,Organic Search,Mobile,1,0,0,0,
114731,Paid Social,Mobile,1,1,0,0,
114732,Direct,Mobile,1,1,0,0,
114733,Referral,Mobile,1,1,0,0,
114734,Direct,Mobile,1,1,0,0,
114735,Organic Search,Tablet,1,1,0,0,
114736,Referral,Mobile,1,0,0,0,
114737,Direct,Mobile,1,1,0,0,
114738,Organic Search,Mobile,1,0,0,0,
114739,Paid Social,Desktop,1,1,1,0,
114740,Organic Search,Mobile,1,0,0,0,
114741,Paid Social,Desktop,1,1,1,0,
114742,Email,Tablet,1,1,1,0,
114743,Organic Search,Mobile,1,1,1,0,
114744,Referral,Desktop,1,1,1,0,
114745,Direct,Desktop,1,1,0,0,
114746,Referral,Mobile,1,0,0,0,
114747,Direct,Mobile,1,1,0,0,
114748,Organic Search,Mobile,1,0,0,0,
114749,Paid Social,Mobile,1,1,0,0,
114750,Direct,Mobile,1,1,1,0,
114751,Direct,Mobile,1,1,0,0,
114752,Paid Social,Mobile,1,0,0,0,
114753,Organic Search,Mobile,1,1,1,0,
114754,Paid Social,Mobile,1,1,0,0,
114755,Paid Social,Mobile,1,1,0,0,
114756,Organic Search,Mobile,1,1,0,0,
114757,Direct,Desktop,1,1,0,0,
114758,Email,Mobile,1,0,0,0,
114759,Referral,Mobile,1,0,0,0,
114760,Paid Social,Mobile,1,1,1,0,
114761,Direct,Mobile,1,0,0,0,
114762,Email,Mobile,1,1,0,0,
114763,Direct,Tablet,1,1,0,0,
114764,Email,Desktop,1,0,0,0,
114765,Organic Search,Mobile,1,1,0,0,
114766,Paid Social,Desktop,1,1,0,0,
114767,Referral,Mobile,1,1,1,0,
114768,Organic Search,Tablet,1,1,0,0,
114769,Paid Social,Tablet,1,0,0,0,
114770,Email,Desktop,1,0,0,0,
114771,Organic Search,Mobile,1,1,1,0,
114772,Organic Search,Mobile,1,1,0,0,
114773,Direct,Mobile,1,0,0,0,
114774,Direct,Desktop,1,1,0,0,
114775,Paid Social,Desktop,1,0,0,0,
114776,Referral,Desktop,1,1,0,0,
114777,Paid Social,Mobile,1,0,0,0,
114778,Paid Social,Mobile,1,0,0,0,
114779,Direct,Mobile,1,1,1,0,
114780,Direct,Mobile,1,0,0,0,
114781,Paid Social,Mobile,1,1,1,0,
114782,Email,Mobile,1,1,1,0,
114783,Organic Search,Desktop,1,1,1,0,
114784,Direct,Mobile,1,1,1,0,
114785,Direct,Mobile,1,1,0,0,
114786,Organic Search,Desktop,1,0,0,0,
114787,Paid Social,Desktop,1,1,1,0,
114788,Direct,Mobile,1,1,1,0,
114789,Organic Search,Mobile,1,1,1,1,10.87
114790,Paid Social,Desktop,1,0,0,0,
114791,Organic Search,Mobile,1,1,0,0,
114792,Organic Search,Desktop,1,1,0,0,
114793,Paid Social,Mobile,1,0,0,0,
114794,Organic Search,Mobile,1,1,0,0,
114795,Direct,Mobile,1,1,0,0,
114796,Paid Social,Mobile,1,0,0,0,
114797,Organic Search,Mobile,1,0,0,0,
114798,Organic Search,Desktop,1,1,0,0,
114799,Email,Mobile,1,1,1,1,43.51
114800,Email,Desktop,1,0,0,0,
114801,Referral,Desktop,1,0,0,0,
114802,Direct,Mobile,1,0,0,0,
114803,Direct,Mobile,1,0,0,0,
114804,Organic Search,Mobile,1,1,0,0,
114805,Paid Social,Desktop,1,0,0,0,
114806,Direct,Desktop,1,1,0,0,
114807,Direct,Desktop,1,0,0,0,
114808,Organic Search,Mobile,1,0,0,0,
114809,Direct,Mobile,1,1,0,0,
114810,Paid Social,Mobile,1,0,0,0,
114811,Referral,Desktop,1,0,0,0,
114812,Email,Mobile,1,1,0,0,
114813,Direct,Tablet,1,1,1,0,
114814,Paid Social,Mobile,1,0,0,0,
114815,Paid Social,Tablet,1,1,1,0,
114816,Direct,Mobile,1,0,0,0,
114817,Paid Social,Desktop,1,1,0,0,
114818,Organic Search,Mobile,1,1,1,0,
114819,Direct,Mobile,1,0,0,0,
114820,Referral,Desktop,1,1,0,0,
114821,Organic Search,Mobile,1,1,0,0,
114822,Email,Mobile,1,1,0,0,
114823,Paid Social,Mobile,1,1,1,0,
114824,Organic Search,Desktop,1,0,0,0,
114825,Organic Search,Mobile,1,1,1,0,
114826,Paid Social,Mobile,1,0,0,0,
114827,Organic Search,Desktop,1,1,1,0,
114828,Paid Social,Mobile,1,1,0,0,
114829,Organic Search,Mobile,1,1,0,0,
114830,Paid Social,Mobile,1,0,0,0,
114831,Organic Search,Mobile,1,0,0,0,
114832,Email,Mobile,1,0,0,0,
114833,Direct,Mobile,1,1,1,0,
114834,Email,Mobile,1,0,0,0,
114835,Email,Mobile,1,1,0,0,
114836,Paid Social,Desktop,1,1,1,0,
114837,Email,Tablet,1,1,1,0,
114838,Direct,Mobile,1,0,0,0,
114839,Organic Search,Mobile,1,1,0,0,
114840,Organic Search,Mobile,1,1,0,0,
114841,Email,Tablet,1,1,1,0,
114842,Email,Mobile,1,0,0,0,
114843,Organic Search,Desktop,1,1,0,0,
114844,Paid Social,Mobile,1,0,0,0,
114845,Direct,Mobile,1,1,1,0,
114846,Paid Social,Mobile,1,0,0,0,
114847,Organic Search,Mobile,1,1,0,0,
114848,Organic Search,Mobile,1,1,0,0,
114849,Paid Social,Desktop,1,1,0,0,
114850,Email,Desktop,1,0,0,0,
114851,Paid Social,Mobile,1,0,0,0,
114852,Paid Social,Mobile,1,0,0,0,
114853,Paid Social,Mobile,1,0,0,0,
114854,Direct,Desktop,1,1,1,0,
114855,Email,Mobile,1,0,0,0,
114856,Organic Search,Mobile,1,1,0,0,
114857,Organic Search,Mobile,1,0,0,0,
114858,Organic Search,Mobile,1,1,0,0,
114859,Paid Social,Desktop,1,1,0,0,
114860,Referral,Desktop,1,1,0,0,
114861,Referral,Mobile,1,1,0,0,
114862,Direct,Mobile,1,0,0,0,
114863,Paid Social,Mobile,1,1,1,0,
114864,Paid Social,Mobile,1,1,0,0,
114865,Organic Search,Tablet,1,0,0,0,
114866,Email,Mobile,1,0,0,0,
114867,Organic Search,Mobile,1,0,0,0,
114868,Direct,Mobile,1,1,0,0,
114869,Paid Social,Desktop,1,0,0,0,
114870,Referral,Tablet,1,1,1,0,
114871,Email,Mobile,1,0,0,0,
114872,Email,Desktop,1,1,0,0,
114873,Paid Social,Mobile,1,1,1,0,
114874,Organic Search,Tablet,1,1,0,0,
114875,Referral,Mobile,1,1,0,0,
114876,Organic Search,Mobile,1,1,1,0,
114877,Paid Social,Desktop,1,1,1,0,
114878,Direct,Desktop,1,0,0,0,
114879,Paid Social,Desktop,1,1,0,0,
114880,Paid Social,Mobile,1,0,0,0,
114881,Direct,Mobile,1,0,0,0,
114882,Organic Search,Mobile,1,0,0,0,
114883,Paid Social,Desktop,1,1,0,0,
114884,Direct,Mobile,1,0,0,0,
114885,Referral,Mobile,1,1,0,0,
114886,Paid Social,Tablet,1,1,0,0,
114887,Email,Mobile,1,1,1,0,
114888,Paid Social,Mobile,1,0,0,0,
114889,Email,Mobile,1,1,1,0,
114890,Paid Social,Mobile,1,1,1,0,
114891,Paid Social,Mobile,1,1,1,0,
114892,Email,Mobile,1,1,1,1,61.06
114893,Direct,Mobile,1,1,0,0,
114894,Email,Mobile,1,1,1,0,
114895,Direct,Mobile,1,1,0,0,
114896,Direct,Mobile,1,1,0,0,
114897,Paid Social,Mobile,1,0,0,0,
114898,Organic Search,Mobile,1,1,1,0,
114899,Direct,Mobile,1,0,0,0,
114900,Email,Mobile,1,1,0,0,
114901,Paid Social,Mobile,1,1,1,0,
114902,Organic Search,Mobile,1,1,0,0,
114903,Paid Social,Desktop,1,1,1,1,80.32
114904,Email,Mobile,1,1,1,0,
114905,Paid Social,Mobile,1,1,1,0,
114906,Organic Search,Desktop,1,1,0,0,
114907,Direct,Tablet,1,1,0,0,
114908,Organic Search,Mobile,1,1,0,0,
114909,Paid Social,Tablet,1,0,0,0,
114910,Paid Social,Desktop,1,1,0,0,
114911,Email,Desktop,1,0,0,0,
114912,Organic Search,Desktop,1,1,1,0,
114913,Paid Social,Mobile,1,1,0,0,
114914,Organic Search,Desktop,1,0,0,0,
114915,Paid Social,Mobile,1,0,0,0,
114916,Paid Social,Desktop,1,1,0,0,
114917,Paid Social,Mobile,1,1,0,0,
114918,Paid Social,Tablet,1,0,0,0,
114919,Paid Social,Desktop,1,1,0,0,
114920,Paid Social,Mobile,1,0,0,0,
114921,Organic Search,Mobile,1,1,1,1,180.51
114922,Paid Social,Desktop,1,1,0,0,
114923,Organic Search,Mobile,1,1,0,0,
114924,Direct,Mobile,1,1,0,0,
114925,Paid Social,Mobile,1,0,0,0,
114926,Paid Social,Mobile,1,0,0,0,
114927,Direct,Desktop,1,1,0,0,
114928,Direct,Desktop,1,1,0,0,
114929,Organic Search,Mobile,1,0,0,0,
114930,Referral,Desktop,1,1,1,0,
114931,Direct,Mobile,1,0,0,0,
114932,Email,Desktop,1,0,0,0,
114933,Direct,Desktop,1,1,0,0,
114934,Organic Search,Mobile,1,0,0,0,
114935,Organic Search,Desktop,1,1,0,0,
114936,Referral,Desktop,1,1,1,0,
114937,Paid Social,Mobile,1,0,0,0,
114938,Organic Search,Mobile,1,1,0,0,
114939,Paid Social,Desktop,1,0,0,0,
114940,Email,Mobile,1,0,0,0,
114941,Email,Desktop,1,1,1,0,
114942,Organic Search,Mobile,1,1,1,0,
114943,Direct,Desktop,1,1,0,0,
114944,Paid Social,Mobile,1,0,0,0,
114945,Organic Search,Mobile,1,0,0,0,
114946,Email,Mobile,1,1,1,0,
114947,Paid Social,Desktop,1,0,0,0,
114948,Organic Search,Tablet,1,1,0,0,
114949,Direct,Desktop,1,0,0,0,
114950,Direct,Mobile,1,0,0,0,
114951,Referral,Mobile,1,1,0,0,
114952,Organic Search,Mobile,1,1,0,0,
114953,Paid Social,Desktop,1,0,0,0,
114954,Paid Social,Mobile,1,0,0,0,
